judge,method,metric,iteration,n,mean_K0,mean_K5,se_K0,se_K5,mean_delta,dz,ci_lo,ci_hi,p,p_holm,sig,lower_better
claude-haiku-4-5,PTO,MICI,2,96,0.3458378583383421,0.40784829515528037,0.02761428159057374,0.03261200134512659,-0.06201043681693836,-0.16461375548981455,-0.1361755347528253,0.014653894590656861,0.06681242396594403,0.3340621198297201,,True
claude-haiku-4-5,PTO,MICI,3,96,0.41738379545608817,0.49708657147975405,0.031006744870043706,0.03577658114381019,-0.07970277602366588,-0.1675189228847554,-0.17345334069901117,0.019298311998896,0.038433185100632435,0.23059911060379462,,True
claude-haiku-4-5,PTO,MICI,4,96,0.38939072297528177,0.5659474338853503,0.024417160330520306,0.03562854736566674,-0.17655671091006853,-0.4698689065382412,-0.24795589376876184,-0.10237417922292236,1.9620819048705047e-05,0.00019620819048705047,***,True
claude-haiku-4-5,PTO,MICI,5,96,0.5030036800252551,0.6213956638432404,0.024253012579622257,0.037455672722058284,-0.1183919838179854,-0.28063143438327326,-0.20717577602111134,-0.03695588362575718,0.011396380310243792,0.09117104248195033,,True
claude-haiku-4-5,PTO,MICI,6,96,0.5814671998824475,0.6331318740166246,0.0289005232042422,0.037604142722621005,-0.05166467413417709,-0.1258670572078443,-0.13024025084335922,0.027181840004093804,0.4833604592533103,1.0,,True
claude-haiku-4-5,PTO,MICI,7,96,0.6179540487307452,0.5807729824015138,0.02632915471451628,0.026522318213440248,0.03718106632923146,0.10363737826174166,-0.03512892982566964,0.10639491610028494,0.24136698420702252,0.9654679368280901,,True
claude-haiku-4-5,PTO,MICI,8,96,0.6711806921792599,0.5998329210067626,0.026556394246173995,0.02471914848252482,0.07134777117249734,0.2171318043707453,0.0056537793603323875,0.13421569203047404,0.021584800565947457,0.15109360396163218,,True
claude-haiku-4-5,PTO,MICI,9,96,0.7465935007670206,0.6108536388219051,0.029035923021875513,0.028688062089983167,0.13573986194511545,0.34187383640726826,0.0574373849409284,0.21336830060540266,0.0004682634563738344,0.004214371107364509,**,True
claude-haiku-4-5,PTO,MICI,10,96,0.825287796273429,0.5807153862567508,0.027575211252197623,0.030639116427663603,0.24457241001667826,0.6552098137093415,0.1677273965287039,0.3159218368864252,6.849761233738526e-09,7.534737357112378e-08,***,True
claude-haiku-4-5,GRPO,Q1Q2,0,96,1.8609681372549016,1.834497549019608,0.06616076638521007,0.0695663486871561,0.02647058823529413,0.042676550713212816,-0.0983501838235294,0.14550091911764687,0.848964240131046,1.0,,False
claude-haiku-4-5,GRPO,Q1Q2,1,96,2.073958333333333,2.046262254901961,0.07586325793096964,0.07597794295754604,0.02769607843137256,0.0417831338825315,-0.11238664215686275,0.16311887254901958,0.6470313878292033,1.0,,False
claude-haiku-4-5,GRPO,Q1Q2,2,96,2.1067401960784315,2.1416666666666666,0.07088452497039704,0.07389201956266778,-0.03492647058823529,-0.04768098718111185,-0.176922487745098,0.10626072303921563,0.5884159493222747,1.0,,False
claude-haiku-4-5,GRPO,Q1Q2,3,96,2.6365808823529413,2.5859068627450976,0.060872107138365425,0.06888513904038172,0.05067401960784316,0.10777213276151798,-0.04258578431372544,0.14393382352941173,0.3449142497560568,1.0,,False
claude-haiku-4-5,GRPO,Q1Q2,4,96,2.5504289215686273,2.7835171568627453,0.08013628821465096,0.06150219533642718,-0.23308823529411768,-0.37369185672276384,-0.35552083333333334,-0.10930300245098044,0.0009945916546488616,0.005967549927893169,**,False
claude-haiku-4-5,GRPO,Q1Q2,5,96,2.486580882352941,2.7976715686274516,0.08547917289967776,0.07894780373867383,-0.3110906862745098,-0.42905279981954053,-0.4547794117647059,-0.1675398284313728,0.001079858264385145,0.005967549927893169,**,False
claude-haiku-4-5,GRPO,Q1,0,96,1.6937499999999999,1.6812500000000001,0.07562332352788728,0.07783124598050062,0.012500000000000011,0.017751633038494894,-0.12921875,0.15213541666666638,0.8440377970861012,1.0,,False
claude-haiku-4-5,GRPO,Q1,1,96,1.9604166666666665,1.875,0.09331233120531691,0.08969979170309678,0.08541666666666665,0.10757033503924636,-0.08124999999999998,0.24583333333333332,0.2928841438578086,1.0,,False
claude-haiku-4-5,GRPO,Q1,2,96,1.9708333333333332,1.9708333333333332,0.08760853752890307,0.08830664111773859,-1.850371707708594e-17,-2.0275783382928902e-17,-0.17713541666666668,0.17713541666666638,0.9178732078785006,1.0,,False
claude-haiku-4-5,GRPO,Q1,3,96,2.5770833333333334,2.5229166666666667,0.08050660818832392,0.0866212663642694,0.05416666666666666,0.08006772139702174,-0.07916666666666665,0.19166666666666665,0.29996259074607656,1.0,,False
claude-haiku-4-5,GRPO,Q1,4,96,2.4458333333333333,2.8145833333333328,0.10249001520330782,0.08283596089941044,-0.36874999999999997,-0.4508674346563233,-0.5271354166666666,-0.2041666666666667,4.0779561087935564e-05,0.00020389780543967782,***,False
claude-haiku-4-5,GRPO,Q1,5,96,2.3604166666666666,2.8104166666666663,0.10490680039447323,0.10214239251140154,-0.45,-0.49893131132065577,-0.6291666666666665,-0.26666666666666666,1.8270666437513163e-05,0.00010962399862507897,***,False
claude-haiku-4-5,GRPO,Q2,0,96,2.0281862745098036,1.9877450980392155,0.06219674908411914,0.06723252462694543,0.040441176470588196,0.06542974473634908,-0.08273590686274515,0.1612132352941173,0.5977187189853694,1.0,,False
claude-haiku-4-5,GRPO,Q2,1,96,2.1875,2.2175245098039214,0.06800346112384603,0.06809716874566416,-0.030024509803921545,-0.046849969946645816,-0.16305147058823527,0.10049019607843142,0.7068690225639023,1.0,,False
claude-haiku-4-5,GRPO,Q2,2,96,2.2426470588235294,2.3124999999999996,0.06178221040470591,0.06451628393180542,-0.0698529411764706,-0.10085379125805456,-0.20405943627450984,0.06128982843137241,0.2667101061518331,0.8501551900009181,,False
claude-haiku-4-5,GRPO,Q2,3,96,2.6960784313725488,2.6488970588235294,0.04838861166562154,0.0569586558464932,0.04718137254901961,0.11647221888114913,-0.03125000000000002,0.1268535539215686,0.21253879750022953,0.8501551900009181,,False
claude-haiku-4-5,GRPO,Q2,4,96,2.6550245098039214,2.752450980392157,0.06348063496333627,0.04675563991886181,-0.0974264705882353,-0.17428208623072694,-0.2089460784313726,0.017156862745098013,0.09670519174644981,0.4835259587322491,,False
claude-haiku-4-5,GRPO,Q2,5,96,2.6127450980392157,2.7849264705882355,0.07204206048921814,0.06023102065478168,-0.17218137254901955,-0.25686272840020397,-0.3082261029411764,-0.037974877450980424,0.06086612268784277,0.3651967361270566,,False
claude-haiku-4-5,GRPO,WAI-SR,0,96,2.222222222222222,2.1649305555555554,0.10975275317325671,0.11133916996255168,0.057291666666666664,0.09744668467213832,-0.056423611111111084,0.175368923611111,0.5202209864845087,1.0,,False
claude-haiku-4-5,GRPO,WAI-SR,1,96,2.376736111111111,2.308159722222222,0.11292816485302846,0.11785190418552914,0.06857638888888888,0.1079759969839626,-0.054709201388888906,0.19184027777777776,0.3659195283064366,1.0,,False
claude-haiku-4-5,GRPO,WAI-SR,2,96,2.446180555555556,2.4383680555555554,0.11493983063579591,0.1128152718489738,0.007812500000000012,0.009557763258448024,-0.14759114583333333,0.16753472222222218,0.6604321233647144,1.0,,False
claude-haiku-4-5,GRPO,WAI-SR,3,96,2.857638888888889,2.771701388888889,0.10007243863489079,0.09705429936044135,0.08593750000000001,0.17771537732086268,-0.009570312499999995,0.17968750000000003,0.07290097874045567,0.43740587244273404,,False
claude-haiku-4-5,GRPO,WAI-SR,4,96,2.7795138888888893,2.8515625,0.10101202063026765,0.09160520205576157,-0.07204861111111112,-0.13041512482355275,-0.1753472222222222,0.037369791666666444,0.2037330268577333,0.8149321074309333,,False
claude-haiku-4-5,GRPO,WAI-SR,5,96,2.7005208333333335,2.8098958333333335,0.10731767856629303,0.1022164152597331,-0.109375,-0.19448516829426166,-0.21961805555555555,0.0017361111111111212,0.13764823548601435,0.6882411774300717,,False
claude-haiku-4-5,GRPO,CSQ-8,0,96,2.0872395833333335,2.0911458333333335,0.09758458627837177,0.1030224298299301,-0.00390625,-0.006975047238850942,-0.12242838541666666,0.10813802083333299,0.9047334749864148,1.0,,False
claude-haiku-4-5,GRPO,CSQ-8,1,96,2.2369791666666665,2.25,0.1015990431333225,0.1033962739835639,-0.013020833333333334,-0.018527461370733436,-0.15104166666666666,0.12503255208333316,0.9904344873112324,1.0,,False
claude-haiku-4-5,GRPO,CSQ-8,2,96,2.29296875,2.3177083333333335,0.10670420404451282,0.09557644583928097,-0.024739583333333332,-0.02805101061883134,-0.19921875,0.14192708333333334,0.9113005139971211,1.0,,False
claude-haiku-4-5,GRPO,CSQ-8,3,96,2.69921875,2.6809895833333335,0.09350439548154685,0.08811403035470033,0.018229166666666668,0.029309188460889295,-0.09638671875,0.1380533854166665,0.6922616431680846,1.0,,False
claude-haiku-4-5,GRPO,CSQ-8,4,96,2.55859375,2.8020833333333335,0.09454982509252682,0.08588473592843539,-0.24348958333333334,-0.3687641080802266,-0.3658854166666667,-0.11845703125000018,0.00043852474643703846,0.0026311484786222306,**,False
claude-haiku-4-5,GRPO,CSQ-8,5,96,2.5989583333333335,2.7356770833333335,0.10148831917562517,0.09669833551288814,-0.13671875,-0.2236458130543389,-0.2552083333333333,-0.012988281250000178,0.027625596795288573,0.13812798397644288,,False
claude-haiku-4-5,GRPO,MI-SAT,0,96,2.5208333333333335,2.439236111111111,0.11527073183568205,0.11256684692754448,0.08159722222222222,0.12263854348556671,-0.05212673611111111,0.2135850694444442,0.22002098283200167,0.8800839313280067,,False
claude-haiku-4-5,GRPO,MI-SAT,1,96,2.628472222222222,2.621527777777778,0.10838615352746048,0.11338532859420505,0.006944444444444434,0.010383135012248093,-0.1302083333333333,0.140625,0.9824870719482172,1.0,,False
claude-haiku-4-5,GRPO,MI-SAT,2,96,2.6753472222222228,2.7013888888888893,0.11230272370853446,0.10606936734401189,-0.02604166666666666,-0.03313350724819782,-0.18749999999999992,0.13025173611111088,0.6879295719198937,1.0,,False
claude-haiku-4-5,GRPO,MI-SAT,3,96,2.9809027777777772,3.0364583333333335,0.09452835727628763,0.08950818366349969,-0.05555555555555555,-0.11200992333972729,-0.15451388888888887,0.04340277777777777,0.2790263692120273,0.8800839313280067,,False
claude-haiku-4-5,GRPO,MI-SAT,4,96,2.894097222222222,3.149305555555556,0.09149105292869163,0.08458414954618237,-0.2552083333333333,-0.4650600752188053,-0.3611111111111111,-0.14583333333333337,1.582559932879485e-05,9.49535959727691e-05,***,False
claude-haiku-4-5,GRPO,MI-SAT,5,96,2.868055555555556,3.0972222222222228,0.10103981404422847,0.0967511561937185,-0.22916666666666666,-0.40216587755077676,-0.3403211805555556,-0.11458333333333337,0.0003854269034415117,0.0019271345172075585,**,False
claude-haiku-4-5,GRPO,MITI,0,96,1.8880208333333333,1.8307291666666667,0.06368071050300969,0.06320813655007591,0.057291666666666664,0.1141399001343057,-0.03912760416666666,0.15885416666666666,0.2967782603700684,1.0,,False
claude-haiku-4-5,GRPO,MITI,1,96,1.9791666666666667,2.0130208333333335,0.05779039307846714,0.062430859966310266,-0.033854166666666664,-0.061860569420618516,-0.14583333333333334,0.078125,0.6140273644873055,1.0,,False
claude-haiku-4-5,GRPO,MITI,2,96,2.0729166666666665,2.1015625,0.06104857080289451,0.06067264191071162,-0.028645833333333332,-0.047205243768417886,-0.1484375,0.09635416666666667,0.6415338489975131,1.0,,False
claude-haiku-4-5,GRPO,MITI,3,96,2.3828125,2.25,0.038287263446411424,0.049254307853275774,0.1328125,0.2913276037003906,0.049479166666666664,0.22395833333333334,0.0044210862203032586,0.02652651732181955,*,False
claude-haiku-4-5,GRPO,MITI,4,96,2.28125,2.2786458333333335,0.03851869277354122,0.03490074265021519,0.0026041666666666665,0.006190458813774083,-0.07552083333333333,0.08600260416666632,0.9972872339349826,1.0,,False
claude-haiku-4-5,GRPO,MITI,5,96,2.0859375,2.1848958333333335,0.0442450260176512,0.04289496422609072,-0.09895833333333333,-0.21207403807336472,-0.19016927083333332,-0.0026041666666666665,0.04278341859585862,0.21391709297929312,,False
claude-haiku-4-5,GRPO,PCT,0,96,0.5257424001362452,0.5065575634382947,0.03644102565510157,0.03762098240300547,0.019184836697950423,0.08797454454846312,-0.024854925808225112,0.06342037898821959,0.40305585711431235,1.0,,False
claude-haiku-4-5,GRPO,PCT,1,96,0.5390022408052467,0.5219517419304677,0.035121049873655615,0.03683905913956311,0.017050498874779146,0.08161255945400382,-0.021874694483754255,0.05892801208715247,0.79746771968048,1.0,,False
claude-haiku-4-5,GRPO,PCT,2,96,0.5526926184085417,0.5604395906415441,0.0331854589054098,0.03535533445705421,-0.00774697223300249,-0.03443679587148055,-0.052436976976952814,0.038430170001300126,0.4655113624543473,1.0,,False
claude-haiku-4-5,GRPO,PCT,3,96,0.6006299741157436,0.6226218384154134,0.03260989557205493,0.032227510637570164,-0.021991864299669858,-0.12369975979158968,-0.05850373468290794,0.013038662116636715,0.24675525513125174,0.987021020525007,,False
claude-haiku-4-5,GRPO,PCT,4,96,0.5855126108125334,0.6507113609871804,0.033158445630735264,0.02940635450906623,-0.06519875017464699,-0.3665120992061885,-0.09888169861810824,-0.030344252623167544,0.00037233677983515464,0.002234020679010928,**,False
claude-haiku-4-5,GRPO,PCT,5,96,0.554870743927197,0.6223116095648991,0.03536224662326469,0.03317431990643969,-0.06744086563770194,-0.3729990632089324,-0.10535669094036089,-0.03117107506795249,0.0005574574664504758,0.002787287332252379,**,False
claude-haiku-4-5,GRPO,MICI,0,96,0.38373951380316845,0.32642580703073154,0.030137375531923617,0.029574403099155593,0.057313706772436905,0.14710484113392083,-0.015989436168399367,0.1333091807286561,0.14135416750208463,0.44103826913757865,,True
claude-haiku-4-5,GRPO,MICI,1,96,0.37318383796107285,0.36165610468939274,0.029032716129232878,0.03453807007520253,0.01152773327168013,0.0280419628809865,-0.07078719231770356,0.09061468998892275,0.42644484525993387,0.8528896905198677,,True
claude-haiku-4-5,GRPO,MICI,2,96,0.3090360559454019,0.3701326663557449,0.02678559469017391,0.02877013875195261,-0.06109661041034292,-0.15529244015145643,-0.1386885405466544,0.014660348725808217,0.11025956728439466,0.44103826913757865,,True
claude-haiku-4-5,GRPO,MICI,3,96,0.40745341198569257,0.51805910492443,0.019559579566425723,0.02681106814018141,-0.11060569293873741,-0.3542902838037176,-0.17172253010502608,-0.05113825891169537,0.00037417700397368684,0.002245062023842121,**,True
claude-haiku-4-5,GRPO,MICI,4,96,0.5076504374037268,0.5619382153113771,0.01979405739482857,0.02472352174432644,-0.05428777790765019,-0.17357978073213898,-0.1157337710561032,0.007546818202294121,0.04590401780615968,0.2295200890307984,,True
claude-haiku-4-5,GRPO,MICI,5,96,0.6286796194430865,0.6466568265183593,0.02376051151286039,0.025917946846934093,-0.017977207075272925,-0.052997955799543285,-0.08492444521620511,0.05044167531478211,0.6360645782349432,0.8528896905198677,,True
